Unnamed: 0,Restaurant address,Challenge name,Location name,latitude,longitude
156,"Address: 333 E 17th St, Costa Mesa, CA 92627",Tabu Shabu’s “Godzilla” Challenge (Costa Mesa),Where: Tabu Shabu (Costa Mesa),33.646667,-117.91705800000001
157,"Address: 68703 Perez Rd, Ste # A1, Cathedral City, CA 92234",Zobo & Meester’s 7lb Salad Bowl Challenge,Where: Zobo and Meester's,33.783409999999996,-116.46356000000002
158,"Address: 1076 Gayley Ave, Los Angeles, CA 90024",The House of Meatballs’ “Bloody Meatpit” Challenge,Where: House of Meatballs,34.06082,-118.44671000000001
159,"Address: 31401 Camino Capistrano, San Juan Capistrano, CA 92675",Taqueros’ “Chupacabra” 6lb Enchilada Challenge,Where: Taqueros Mexican Restaurant,33.50678,-117.6654
160,"Address: 455 Saratoga Ave, San Jose, CA 95129",The Poke Paradise Bowl Challenge,Where: Poke Paradise,37.319320000000005,-121.97433999999998
161,"Address: 120 W Santa Fe Ave, Placentia, CA 92870, USA",El Cantarito Restaurant’s Taco Tuesday Challenge,Where: El Cantarito Resturant,33.881785,-117.85529
162,"Address: 14211 N Euclid St, Garden Grove, CA 92843",The SmoKING Ribs Challenge,Where: The Smoking Ribs,33.7564,-117.95545
163,"Address: 10722 Beverly Blvd, Whittier, CA 90601, USA",Big D’s Big N’ Tasty Burger Challenge (Whittier),Where: Big D's Burgers (Whittier),33.99876,-118.05645
164,"Address: 1007 Garnet Ave, San Diego, CA 92109",PB Pho & Grill’s Pho Challenge,Where: PB Pho & Grill,32.79718,-117.25148
165,"Address: 1525 Mesa Verde Dr E #112, Costa Mesa, CA, 92626",Aiko No Chuuka’s Ramen Noodle Challenge,Where: Aoki No Chuuka,33.66993,-117.92108
166,"Address: 436 Lincoln Blvd, Ste #206, Lincoln, CA",Double Barrel’s “Lucifer’s Dirty Dozen” Wing Challenge,Where: The Double Barrel Smokehouse,38.89113,-121.29312
167,"Address: 1000 S De Anza Blvd San Jose, CA 95129",Mori Kitchen’s Giant Ramen Challenge,Where: Mori Kitchen,37.31022,-122.03178999999999
168,"Address: 106 N Sunrise Ave, Roseville, CA 95661",The Squeeze Inn’s Burger Patty Record Challenge (Roseville),Where: The Squeeze Inn (Roseville),38.74484,-121.26711
169,"Address: 3300 Buena Vista Rd, Bakersfield, CA 93311",The Broken Yolk’s Iron Man Omelet Challenge (Bakersfield),Where: The Broken Yolk Cafe (Bakersfield),35.324009999999994,-119.12664
170,"Address: 2642 Del Mar Heights Rd, Del Mar, CA 92014",Broken Yolk’s Iron Man Omelet Challenge (Beachside Del Mar),Where: The Broken Yolk Cafe (Beachside Del Mar Shopping Center),32.948159999999994,-117.26092
171,"Address: 28621 Marguerite Pkwy, Mission Viejo, CA 92692",The Broken Yolk’s Iron Man Omelet Challenge (Mission Viejo),Where: The Broken Yolk Cafe (Mission Viejo),33.54854,-117.6713
172,"Address: 22446 Ventura Blvd, Woodland Hills, CA 91364",Dan’s Super Subs’ Mega Sandwich Eating Challenge,Where: Dan's Super Subs,34.167970000000004,-118.6159
173,"Address: 1621 Polk St, San Francisco, CA 94109",Bob’s Donuts’ BIG Donut Challenge,Where: Bob's Donuts,37.79193,-122.4211
174,"Address: 508 Contra Costa Blvd, Pleasant Hill, CA 94523",Pollo Pollo Super Spicy Chicken Wings Challenge,Where: Pollo Pollo,37.980740000000004,-122.06758
175,"Address: 510 Hidden Valley Pkwy, Ste #104, Corona, CA 92879",Hot Dog Shoppe’s Homewrecker Big Dog Challenge,Where: The Hot Dog Shoppe,33.898587,-117.54521799999999
176,"Address: 1084 Montgomery Ave, San Carlos, CA 94066",Adam’s Grub Truck’s Ultimate Adam Bomb Challenge,Where: Adam's Grub Truck,37.63664,-122.41231
177,"Address: 1605A Douglas Blvd, Roseville, CA 95661",Parker’s 5lb Chili Cheese Dog Challenge,Where: Parker's Hot Dogs of Santa Cruz,38.740210999999995,-121.249879
178,"Address: 8680 Miralani Dr, Ste #122, San Diego, CA 92126",Deli Sushi’s Monster Sushi Challenge Roll,Where: Deli Sushi & Desserts,32.89658,-117.13743000000001
179,"Address: 5301 Power Inn Rd, Sacramento, CA 95820",The Squeeze Inn’s Burger Patty Record Challenge (Sacramento),Where: The Squeeze Inn (Power Inn Road),38.526709999999994,-121.4086
180,"Address: 50048 Hwy 62, Morongo Valley, CA 92256",Willie Boys’ Big Willie Burger Challenge,Where: Willie Boys Saloon & Dance Hall,34.05418,-116.57343999999999
181,"Address: 741 Plumas St, Yuba City, CA 95991",The Happy Viking’s Sadistic Wing Challenge,Where: The Happy Viking,39.13848,-121.61668
182,"Address: 2700 Clovis Ave, Ste #109, Clovis, CA 93612",Grill Masters BBQ’s Burger Challenge,Where: Grill Masters BBQ,36.80218,-119.71067
183,"Address: 3421 Blackhawk Plaza Cir, Danville, CA 94506",The Prickly Pear’s 7lb El Jefe Burrito Challenge,Where: The Prickly Pear Cantina,37.80063,-121.91795
184,"Address: 828 6th Ave, San Diego, CA 92101",Brian’s Pancake Monster Challenge,Where: Brian's 24 Restaurant Bar & Grill,32.714059999999996,-117.15953999999999
185,"Address: 5020 Rhonda Rd, Anderson, CA 96007",Westside’s 18″ Death By Pizza Challenge (Anderson),Where: Westside Pizza (Anderson),40.432970000000005,-122.28998
186,"Address: 1155 S Diamond Bar Blvd, Ste E, Diamond Bar, CA 91765",The Hell Style Beef Challenge (Diamond Bar),Where: Bull Demon King Café (Diamond Bar),34.002320000000005,-117.81132
187,"Address: 13171 Van Nuys Blvd, Pacoima, CA 91331",Myke’s Kong Burger Challenge,Where: Myke's Café,34.267959999999995,-118.42013999999999
188,"Address: 1865 Pacific Coast Hwy, Lomita, CA 90717",El Burrito Junior’s Caliente Monster Macho Burrito Challenge,Where: El Burrito Junior,33.78967,-118.3114
189,"Address: 2270 Balfour Rd, Brentwood, CA 94513",Vic Stewart’s 49er Club Steak Challenge (Brentwood),Where: Vic Stewart's Steakhouse (Brentwood),37.92484,-121.73721
190,"Address: 850 S Broadway, Walnut Creek, CA 94596",Vic Stewart’s 49er Club Steak Challenge (Walnut Creek),Where: Vic Stewart's Steakhouse (Walnut Creek),37.89516,-122.05555
191,"Address: 1370 Locust St, Walnut Creek, CA 94596",San Francisco Creamery’s Kitchen Sink Sundae Challenge,Where: San Francisco Creamery,37.898720000000004,-122.06143
192,"Address: 3718 S Mooney Blvd, Visalia, CA 93277",El Rosal’s El Grande Burrito Challenge,Where: El Rosal Mexican Restaurant,36.29723,-119.34199
193,"Address: 14554 Vanowen St, Van Nuys, CA 91405",Yagumo Sushi’s #10 Ninja Roll Challenge,Where: Yagumo Sushi,34.1935,-118.45067
194,"Address: 1244 W Foothill Blvd, Upland, CA 91786",Pho Century’s Super Pho Challenge,Where: Pho Century,34.106945,-117.673804
195,"Address: 1200 S State St, Ukiah, CA 95482",Be-Bop’s Belly Buster Burger Challenge,Where: Be-Bop's Diner,39.13375,-123.20521000000001
196,"Address: 1765 Monte Diablo Ave, Stockton, CA 95203",Victory Grill’s Bacon Infused Burger Challenge,Where: Victory Grill,37.95926,-121.31856
197,"Address: 2792 Cochran St, Simi Valley, CA 93065",Bamboo Café’s Pho Real Challenge,Where: Bamboo Café,34.27825,-118.74205
198,"Address: 44721 Hwy 96, Seiad Valley, CA 96086",The Seiad Café Pancake Challenge,Where: Seiad Café,41.8435,-123.19711000000001
199,"Address: 26524 Bouquet Canyon Rd, Santa Clarita, CA 91350",The 5lb Gogi House Meat Challenge,Where: Gogi House,34.42815,-118.53623
200,"Address: 228 W Grand Ave, Grover Beach, CA 93433",Rib Line’s Brahma Bull Challenge (Grover Beach),Where: Rib Line BBQ & Grill (Grover Beach),35.12169,-120.62862
201,"Address: 12308 Los Osos Valley Rd, San Luis Obispo, CA 93405",Rib Line’s Brahma Bull Challenge (SLO),Where: Rib Line BBQ & Grill (SLO),35.24837,-120.68331
202,"Address: 950 California Blvd, San Luis Obispo, CA 93401",Frank’s 10 Mini Burger Challenge,Where: Frank's Famous Hot Dogs,35.28655,-120.65475
203,"Address: 100 The Alameda, San Juan Bautista, CA 95045",JJ’s Homemade Burger Challenge,Where: JJ's Homemade Burgers,36.84367,-121.53511999999999
204,"Address: 4300 Great America Pkwy, Ste #116, Santa Clara, CA 95054",Iguana’s Burritozilla Challenge (Santa Clara),Where: Iguana's Taqueria (Santa Clara),37.39313,-121.97748
205,"Address: 4848 San Felipe Rd, Ste #130, San Jose, CA 95135",Iguana’s Burritozilla Challenge (Evergreen),Where: Iguana's Taqueria (Evergreen),37.300470000000004,-121.77126000000001
206,"Address: 330 S 3rd Street, San Jose, CA 95112",Iguana’s Burritozilla Challenge (Downtown San Jose),Where: Iguana's Taqueria (Downtown San Jose),37.346160999999995,-121.885603
207,"Address: 2306 Almaden Rd, San Jose, CA 95152",Amato’s 24″ Cheesesteak Challenge (Willow Glen Center),Where: Amato's Cheesesteaks (Willow Glen Center),37.29137,-121.87953999999999
208,"Address: 3701 India Street, San Diego, CA 92103",Shakespeare’s Great White Whale Challenge,Where: Shakespeare Pub & Grille,32.74272,-117.18038
209,"Address: 2900 El Cajon Blvd, San Diego, CA 92104",Rudford’s Big Nick Burger Challenge,Where: Rudford's Restaurant Diner,32.75587,-117.13062
210,"Address: 100 Orange Ave, Coronado, CA 92118",Nicky Rotten’s Da Ultimate Burger Challenge (Coronado),Where: Nicky Rotten's Bar & Burger Joint (Coronado),32.69873,-117.17272
211,"Address: 3210 Mission Blvd, San Diego, CA 92109",Luigi’s At The Beach 30″ Team Pizza Challenge,Where: Luigi's At The Beach,32.77247,-117.25143999999999
212,"Address: 1127 W Morena Blvd, San Diego, CA 92110",The Bull’s Smokin’ BBQ Trough Challenge,Where: Bull's Smokin' BBQ,32.770185999999995,-117.20410600000001
213,"Address: 3049 Imperial Ave, El Centro, CA 92243",The Broken Yolk’s Iron Man Omelet Challenge (El Centro),Where: The Broken Yolk Café (El Centro),32.817240000000005,-115.56971999999999
214,"Address: 78430 Hwy 111, La Quinta, CA 92253",Broken Yolk Cafe’s Iron Man Omelet Challenge (La Quinta),Where: The Broken Yolk Café (La Quinta),33.71628,-116.29616999999999
215,"Address: 2810 E Chapman Rd, Orange, CA 92869",The Broken Yolk Café’s Iron Man Omelet Challenge (Orange),Where: The Broken Yolk Café (Orange),33.78738,-117.82372
216,"Address: 1760 Camino Del Rio N, San Diego, CA 92108",The Broken Yolk’s Iron Man Omelet Challenge (Mission Valley),Where: The Broken Yolk Café (Mission Valley),32.76917,-117.14405
217,"Address: 26495 Ynez Rd, Temecula, CA 92591",The Broken Yolk’s Iron Man Omelet Challenge (Temecula),Where: The Broken Yolk Café (Temecula),33.52292,-117.15896000000001
218,"Address: 11630 Carmel Mountain Rd, San Diego, CA 92128",Broken Yolk’s Iron Man Omelet Challenge (Carmel Mountain),Where: The Broken Yolk Café (Carmel Mountain),32.97947,-117.08152
219,"Address: 3577 Midway Dr, San Diego, CA 92110",The Broken Yolk’s Iron Man Omelet Challenge (Point Loma),Where: The Broken Yolk Café (Point Loma),32.75157,-117.21484
220,"Address: 2434 Vista Way, Oceanside, CA 92054",The Broken Yolk’s Iron Man Omelet Challenge (Oceanside),Where: The Broken Yolk Café (Oceanside),33.18358,-117.33478999999998
221,"Address: 101 S Las Posas Rd, San Marcos, CA 92078",The Broken Yolk’s Iron Man Omelet Challenge (San Marcos),Where: The Broken Yolk Café (San Marcos),33.1395,-117.19272
222,"Address: 355 6th Ave, San Diego, CA 92101",Broken Yolk’s Iron Man Omelet Challenge (Downtown Gaslamp),Where: The Broken Yolk Café (Downtown Gaslamp),32.709070000000004,-117.15891
223,"Address: 7670 El Camino Real, Carlsbad, CA 92009",The Broken Yolk’s Iron Man Omelet Challenge (La Costa),Where: The Broken Yolk Café (La Costa),33.08578,-117.26783999999999
224,"Address: 884 Eastlake Pkwy, Chula Vista, CA 91914",The Broken Yolk’s Iron Man Omelet Challenge (Eastlake),Where: The Broken Yolk Café (Eastlake),32.65128,-116.96919
225,"Address: 1851 Garnet Ave, San Diego, CA 92109",The Broken Yolk’s Iron Man Omelet Challenge (Pacific Beach),Where: Broken Yolk Café (Pacific Beach),32.80057,-117.236
226,"Address: 3110 Bradshaw Rd, Sacramento, CA 95827",Pho Bac Hoa’s Pho King Challenge (Sacramento),Where: Pho Bac Hoa Vietnamese Restaurant,38.51305,-121.3349
227,"Address: 10000 Fairway Dr, Roseville, CA 95678",Original Pancake House’s Lester’s Meal Deal Challenge (Roseville),Where: The Original Pancake House (Roseville),38.78471,-121.27293999999999
228,"Address: 28813 Los Alisos Blvd, Mission Viejo, CA 92692",The Ballpark XL Team Pizza Challenge,Where: Ballpark Pizza,33.65447,-117.63054
229,"Address: 644 E Arrow Hwy, Pomona, CA 91767",Valentino’s 28″ Monster Pizza Solo Challenge,Where: Valentino's Pizzeria,34.080611,-117.73835
230,"Address: 2 W Richmond Ave, Point Richmond, CA 94801",Up & Under Pub’s Scrum Burger Challenge,Where: Up & Under Pub and Grill,37.946213,-122.37170800000001
231,"Address: 84 Corona Rd, Petaluma, CA 94954",Roy’s 2ft Hot Dog Challenge,Where: Roy's Chicago Dogs,38.276026,-122.64840600000001
232,"Address: 761 Hickey Blvd, Pacifica, CA 94044",American Sushi House’s Bruce’s 4lb Freedom Roll Challenge,Where: American Sushi House,37.6615,-122.47868999999999
233,"Address: 20848 National Trails Hwy, Oro Grande, CA 92368",The Iron Hog’s 72oz Steak Challenge,Where: Iron Hog Saloon,34.63055,-117.34468000000001
234,"Address: 1957 McGowan Pkwy, Olivehurst, CA 95961",Neighbors Pizza’s 24″ Alaska Sized Pizza Challenge,Where: Neighbors Pizza (Olivehurst),39.07759,-121.54438999999999
235,"Address: 1669 E Monte Vista Ave, Vacaville, CA 95696",Fenton’s Banana Split Challenge (Vacaville),Where: Fenton's Creamery (Vacaville),38.43,-122.02
236,"Address: 4226 Piedmont Ave, Oakland, CA 94611",Fenton’s Banana Split Challenge (Oakland),Where: Fenton's Creamery (Oakland),37.82788,-122.25001
237,"Address: 1213 I St, Modesto, CA 95354",Harvest Moon’s Dinah Mo Humm Burger Challenge,Where: Harvest Moon Restaurant,37.64152,-120.99682
238,"Address: 3610 Highland Ave, Manhattan Beach, CA 90266",OB’s Pub’s Taco Tuesday “Big 10 Club” Taco Challenge,Where: OB's Pub & Grill,33.900690000000004,-118.41752
239,"Address: 1875 Front St, Oceano, CA 93445",Sylvester’s 5lb Big One Burger Challenge (Oceano),Where: Sylvester's Burgers (Oceano),35.09939,-120.6129
240,"Address: 6455 El Camino Real, Atascadero, CA 93422",Sylvester’s 5lb Big One Burger Challenge (Atascadero),Where: Sylvester's Burgers (Atascadero),35.48878,-120.66858
241,"Address: 1099 Santa Ynez Ave, Los Osos, CA 93402",Sylvester’s 5lb Big One Burger Challenge (Los Osos),Where: Sylvester's Burgers (Los Osos),35.314859999999996,-120.83147
242,"Address: 23 Astronaut E S Onizuka St, Ste #303, Los Angeles, CA 90012",Orochon Ramen’s Special #2 Spicy Ramen Challenge (Los Angeles),Where: Orochon Ramen (Little Tokyo),34.04526,-118.23631
243,"Address: 956 Garnet Ave, San Diego, CA 92109",Fat Sal’s Big Fat Fatty Sandwich Challenge (San Diego),Where: Fat Sal's Deli (San Diego),32.79752,-117.25262
244,"Address: 972 Gayley Ave, Los Angeles, CA 90024",Fat Sal’s Big Fat Fatty Sandwich Challenge (Westwood),Where: Fat Sal's Deli (Westwood),34.0625,-118.44802
245,"Address: 1300 N Highland Ave, Los Angeles, CA 90028",Fat Sal’s Big Fat Fatty Sandwich Challenge (Hollywood),Where: Fat Sal's Deli (Hollywood),34.09463,-118.33816000000002
246,"Address: 13131 Crossroads Pkwy S, City Of Industry, CA 91746",The 4.5lb Manuel Burrito Challenge (City of Industry),Where: Manuel's El Tepeyac Café (City Of Industry),34.02836,-118.0155
247,"Address: 812 N Evergreen Ave, Los Angeles, CA 90033",The 4.5lb Manuel Burrito Challenge (Los Angeles),Where: Manuel's El Tepeyac Café (Los Angeles),34.050157,-118.211432
248,"Address: 321 E Alameda Ave, Ste #A, Burbank, CA 91502",Big Mama’s & Papa’s 54″x54″ Grand Sicilian Pizza Challenge,Where: Big Mama's & Papa's Pizzeria (Burbank),34.177772999999995,-118.31006299999999
249,"Address: 301 W Broadway, Long Beach, CA 90802",Potholder Café’s Mac Daddy Pancake Challenge (West Broadway),Where: The Potholder Café (West Broadway),33.769490000000005,-118.19537
250,"Address: 3700 E Broadway, Long Beach, CA 90803",Potholder Cafe’s Mac Daddy Pancake Challenge (East Broadway),Where: The Potholder Café (East Broadway),33.761686,-118.128251
251,"Address: 15711 Imperial Hwy, La Mirada, CA 90638",Marisa’s 7lb Burrito Familiar Challenge (La Mirada),Where: Marisa's Mexican Restaurant (La Mirada),33.91853,-117.99553999999999
252,"Address: 631 Foothill Blvd, La Canada Flintridge, CA 91011",Los Gringos Loco’s Big Bertha Wall Of Fame Challenge,Where: Los Gringos Locos Mexican Restaurant,34.20126,-118.19261999999999
253,"Address: 8961 Sunset Blvd, Ste D, West Hollywood, CA 90069",Sunset Deli’s Challenger Deli Sandwich,Where: Sunset Deli,34.09086,-118.387
254,"Address: 52 Pier Ave, Hermosa Beach, CA 90254",Baja Sharkeez’s Taco Wednesday 10 Fish Tacos Challenge,Where: Baja Sharkeez (Hermosa Beach),33.86183,-118.40061000000001
255,"Address: 24297 Hesperian Blvd, Hayward, CA 94545",Buddy’s 4 Horsemen Wing Challenge,Where: Buddy's Bites & Brews,37.65055,-122.10968000000001
256,"Address: 1311 S Grand Ave, Ste #160, Glendora, CA 91740",Osuna’s 21″ Sonora Burrito Challenge,Where: Osuna's Mexican Grill,34.11575,-117.87325
257,"Address: 2142 W El Segundo Blvd, Gardena, CA 90249",Oh My Burger’s 8lb OMB Challenge,Where: Oh My Burger,33.900582,-118.318325
258,"Address: 733 N Placentia Ave, Fullerton, CA 92831",Ola Hawaiian’s 7lb Stan-Musubi Challenge,Where: Ola Hawaiian BBQ,33.885246,-117.87568700000001
259,"Address: 733 N Placentia Ave, Fullerton, CA 92831",Ola Hawaiian’s Triple Threat Musubis Challenge,Where: Ola Hawaiian BBQ,33.885246,-117.87568700000001
260,"Address: 125 W Santa Fe Ave, Fullerton, CA 92832",Heroe’s Sunday Brunch Pancake Challenge,Where: Heroes Bar & Grill,33.868041,-117.929787
261,"Address: 110 E Commonwealth Ave, Fullerton, CA 92832",Bourbon Street Cajun’s El Diablo Burger Challenge,Where: Bourbon Street Cajun Cuisine,33.868041,-117.929787
262,"Address: 1188 E Champlain Dr, Ste #107, Fresno, CA 93720",Sequoia’s Mighty Yeti Burger Challenge (Champlain),Where: Sequoia Brewing Company (Champlain),36.859320000000004,-119.759328
263,"Address: 777 E Olive Ave, Fresno, CA 93728",Sequoia’s Mighty Yeti Burger Challenge (Tower District),Where: Sequoia Brewing Company (Tower District),36.757965999999996,-119.814051
264,"Address: 4446 W Ashlan Ave, Fresno, CA 93722",The Legendary Pho Challenge,Where: Legendary Pho Kitchen,36.793545,-119.87135
265,"Address: 3046 W Bullard Ave, Fresno, CA 93711",El Mariachi’s 30″ Tortillon Burrito Challenge,Where: El Mariachi Mexican Restaurant,36.822737,-119.83688899999999
266,"Address: 8029 N Cedar Ave, Fresno, CA 93720",Batter Up Pancake’s Grand Slam Challenge,Where: Batter Up Pancakes,36.852015,-119.756698
267,"Address: 3050 Broadway St, Eureka, CA 95501",The Philly Cheese Steak Challenge (Eureka),Where: Philly Cheese Steak Shoppe (Eureka),40.78091,-124.18541
268,"Address: 1811 G St, Arcata, CA 95521",The Philly Cheese Steak Challenge (Arcata),Where: Philly Cheese Steak Shoppe (Arcata),40.87627,-124.08341000000001
269,"Address: 333 Magnolia Ave, Corona, CA 92879",Graziano’s 10lb Monster Team Pizza Challenge,Where: Graziano's Pizza,33.85348,-117.56435
270,"Address: 7 San Pedro Rd, Daly City, CA 94014",Oriental Kitchen’s Atomic Sushi Roll Challenge,Where: Oriental Kitchen,37.693765,-122.451431
271,"Address: 7 San Pedro Rd, Daly City, CA 94014",Oriental Kitchen’s 4lb Godzilla Sushi Roll Challenge,Where: Oriental Kitchen,37.693765,-122.451431
